"","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"752",57.4285697937012,57.4599990844727,56.1642875671387,56.9728584289551,26735100,56.9728584289551
"753",56.7428588867188,57.8857154846191,56.2142868041992,57.3199996948242,19873700,57.3199996948242
"754",57.6285705566406,59.4271430969238,57.0785713195801,59.3142852783203,22844500,59.3142852783203
"755",59.3114280700684,60.2485694885254,58.8014297485352,59.689998626709,29248800,59.689998626709
"756",59.9257125854492,60.415714263916,58.9285697937012,60.2942848205566,20480600,60.2942848205566
"757",59.9985694885254,60.7999992370605,59.5785713195801,59.6528587341309,17133200,59.6528587341309
"758",59.5371437072754,60.6428565979004,59.0428581237793,60.4585723876953,17432800,60.4585723876953
"759",60.5357131958008,61.3428573608398,59.7957153320312,61.1928558349609,18930800,61.1928558349609
"760",61.4300003051758,62.1271438598633,61.1942863464355,61.4471435546875,15730400,61.4471435546875
"761",61.3571434020996,61.521427154541,60.0128555297852,60.4414291381836,16678900,60.4414291381836
"762",60.7885704040527,62.2914276123047,60.7171440124512,61.1842842102051,22920100,61.1842842102051
"763",60.747142791748,61.7999992370605,60.7142868041992,61.4285697937012,13745900,61.4285697937012
"764",61.2957153320312,61.4642868041992,60.0714302062988,60.3499984741211,15803200,60.3499984741211
"765",60.4285697937012,61.1285705566406,59.6014289855957,61.1014289855957,15778700,61.1014289855957
"766",60.9328575134277,61.6014289855957,60.4885711669922,61.4657135009766,12506200,61.4657135009766
"767",62.5771446228027,64.0128555297852,62.5385704040527,63.3785705566406,28996100,63.3785705566406
"768",63.3814277648926,64.4028549194336,62.8928565979004,64.0971450805664,18786600,64.0971450805664
"769",64.2042846679688,64.2128601074219,62.5800018310547,63.0557136535645,17308200,63.0557136535645
"770",63.0285720825195,63.2685699462891,62.1399993896484,62.8828582763672,13222300,62.8828582763672
"771",62.7657127380371,63.1228561401367,62.2214279174805,62.7885704040527,10672900,62.7885704040527
"772",62.5785713195801,64.2771453857422,62.2142868041992,62.3371429443359,20367200,62.3371429443359
"773",62.1428565979004,63.5371437072754,61.9042854309082,63.4585723876953,15752100,63.4585723876953
"774",62.9700012207031,63.1628570556641,62.3928565979004,62.8014297485352,14237300,62.8014297485352
"775",62.6171417236328,63.312858581543,62.4857139587402,63.1542854309082,15587600,63.1542854309082
"776",63.2657127380371,63.8385696411133,62.812858581543,62.9428558349609,10588900,62.9428558349609
"777",65.1757125854492,67.668571472168,65.042854309082,67.5857162475586,37995300,67.5857162475586
"778",67.6399993896484,67.9814300537109,66.5771408081055,66.6771392822266,17309600,66.6771392822266
"779",67.1657104492188,67.5171432495117,66.9814300537109,67.4785690307617,11359600,67.4785690307617
"780",67.4428558349609,67.46142578125,65.7142868041992,65.8028564453125,18296600,65.8028564453125
"781",65.6642837524414,65.8571395874023,62.7542877197266,63.5785713195801,26182800,63.5785713195801
"782",63.7400016784668,64.1914291381836,62.8185691833496,63.2857131958008,21011200,63.2857131958008
"783",62.0557136535645,63.4557151794434,61.1714286804199,62.6500015258789,24388700,62.6500015258789
"784",63.0657157897949,63.4471435546875,62.4500007629395,62.8514289855957,14219100,62.8514289855957
"785",63.3285713195801,65.0685729980469,62.7142868041992,64.6542892456055,17433500,64.6542892456055
"786",64.3842849731445,64.4814300537109,63.1814308166504,64.1557159423828,13505800,64.1557159423828
"787",64.8671417236328,65.0999984741211,63.3428573608398,63.4914283752441,13438600,63.4914283752441
"788",63.3257141113281,64.1214294433594,62.6128578186035,62.7657127380371,13266400,62.7657127380371
"789",62.9728584289551,63.4714279174805,62.25,63.4528579711914,11760700,63.4528579711914
"790",64.5271453857422,65.3571395874023,63.9457130432129,64.5642852783203,34671000,64.5642852783203
"791",63.2828559875488,63.524284362793,60.7228584289551,61.584285736084,57174600,61.584285736084
"792",61.4871444702148,62.2014274597168,60.9300003051758,61.1285705566406,17267600,61.1285705566406
"793",61.352855682373,61.4585723876953,59.8600006103516,60.7685699462891,18621400,60.7685699462891
"794",60.7142868041992,61.1671447753906,60.0571441650391,60.2657127380371,11610200,60.2657127380371
"795",60.3157157897949,60.8442878723145,59.7885704040527,60.665714263916,11960900,60.665714263916
"796",60.4585723876953,61.1985702514648,60.4585723876953,60.6114273071289,9282000,60.6114273071289
"797",60.6785697937012,62.1842842102051,60.6157150268555,62.0514297485352,15263500,62.0514297485352
"798",61.4657135009766,61.852855682373,60.1842842102051,60.3885726928711,13820100,60.3885726928711
"799",60.2514305114746,61.1042861938477,58.9300003051758,60.771427154541,18947600,60.771427154541
"800",61.0285720825195,61.4285697937012,60.1114273071289,60.3857154846191,10686900,60.3857154846191
"801",60.1857147216797,61.1428565979004,60.0442848205566,60.4071426391602,10653300,60.4071426391602
"802",60.1428565979004,62.1285705566406,60.0785713195801,61.4714279174805,15835400,61.4714279174805
"803",62.1857147216797,64.2785720825195,62.0785713195801,64.2385711669922,27313300,64.2385711669922
"804",64.3142852783203,64.4242858886719,63.1500015258789,63.6928558349609,15495200,63.6928558349609
"805",64.1742858886719,65.3785705566406,64.101432800293,64.5057144165039,13246800,64.5057144165039
"806",64.4785690307617,64.7142868041992,63.3442878723145,63.7728576660156,10845100,63.7728576660156
"807",64.0857162475586,64.8885726928711,63.831428527832,64.5042877197266,9058000,64.5042877197266
"808",64.601432800293,65,64.0314254760742,64.4100036621094,6676600,64.4100036621094
"809",64.4985733032227,66,64.0857162475586,65.5842895507812,22036700,65.5842895507812
